,,Name,Username,"User Profile","Tweet ID",Retweets,Comments,Favorites,"Is Retweet?",Date,"Tweet Text","Tweet Source","Status URL"
77,,linny,ini_linny,https://www.twitter.com/ini_linny,"ID: 1378597233809969155",5,4,31,no,"2021-04-04 06:36:08","@AgusHerd buruan ambil kipas karena ada tambahan... https://t.co/q4hwILs2Pa","Twitter Web App",https://www.twitter.com/ini_linny/status/1378597233809969155
78,,"Combroo Missro",dewatmaka,https://www.twitter.com/dewatmaka,"ID: 1378598079360733185",12,1,120,no,"2021-04-04 06:39:29","@KemensetnegRI Kasian keluarga yg mw bikin resepsi nikahan dibubarin demi prokes, dan yg ini dihadiri oleh Presiden dan pejabat negara lainnya.Note :Keadilan sosial itu ada syarat dan harganya ya ternyata??! 😊","Twitter for Android",https://www.twitter.com/dewatmaka/status/1378598079360733185
79,,"Ikhsan F Wiryawan",wiryawanikhsan,https://www.twitter.com/wiryawanikhsan,"ID: 1378598319925063682",372,96,3659,no,"2021-04-04 06:40:27","@KemensetnegRI Maaf pak ijin nanya, kalau nnti saya nikah bapak mau jadi saksi nikah saya juga? Saya juga mau nnti foto saya diupload akun twitter sekelas Sekretariat Negara, saya, atta, aurel dan warga negara Indonesia lainnya juga punya hak yg sama kan ya pak hehe","Twitter for Android",https://www.twitter.com/wiryawanikhsan/status/1378598319925063682
80,,arsa,bisainterus,https://www.twitter.com/bisainterus,"ID: 1378598529736712193",0,2,59,no,"2021-04-04 06:41:17","@KemensetnegRI ga masalah kalo emang dateng secara pribadi, tapi kalo dipost di akun kesekretariatan berarti ini agenda kenegaraan?","Twitter for Android",https://www.twitter.com/bisainterus/status/1378598529736712193
81,,Av.,dancowputiih,https://www.twitter.com/dancowputiih,"ID: 1378599804855443463",11,6,93,no,"2021-04-04 06:46:21","@KemensetnegRI Kmrn bilangnya dtg ga atas nama presiden tp ini sampe ada dokumentasi setneg gini. Msk kunjungan negara thn 2021 apa gmn? giliran ada yg demo ga pernah tuh hadir turun tangan","Twitter for Android",https://www.twitter.com/dancowputiih/status/1378599804855443463
82,,"NY: AND WHY",dan_kenapa,https://www.twitter.com/dan_kenapa,"ID: 1378600360646828032",110,78,799,no,"2021-04-04 06:48:33","@KemensetnegRI Karena ini acara kenegaraan, mohon dengan sangat agar acara malam pertama dapat disiarkan langsung di seluruh TV nasional..agar seluruh warga negara dapat menyaksikan prosesi pakenthon..maturnuwun","Twitter for Android",https://www.twitter.com/dan_kenapa/status/1378600360646828032
83,,"Dede Hikmat Maulana",aozame2000,https://www.twitter.com/aozame2000,"ID: 1378600516645625857",3,99,97,no,"2021-04-04 06:49:10","@KemensetnegRI fyi, orangtua aurel, anang hermansyah itu mantan anggota dpr, krisdayanti itu anggota dpr aktif saat ini.","Twitter for Android",https://www.twitter.com/aozame2000/status/1378600516645625857
84,,Gal,pantungalimar,https://www.twitter.com/pantungalimar,"ID: 1378603590625812481",3,4,126,no,"2021-04-04 07:01:23","@KemensetnegRI Kaya aku sama doi ga ada hubungan","Twitter for Android",https://www.twitter.com/pantungalimar/status/1378603590625812481
85,,"ummu nanaj @76",akhwatelya,https://www.twitter.com/akhwatelya,"ID: 1378605172994142208",18,3,156,no,"2021-04-04 07:07:41","@KemensetnegRI Ga kaliam posting kami jg dah tau min..Kami hanya kecewa aja  d satu sisi HRS karna kasus nikahin anakx keruminan d tangkap d penjarakan d adili..Yg ini malah d hadiri pak jokowi dan penjabat2 negara..Kenapa sih d pamerkan bgt ketidak adilan  ini ?????","Twitter for Android",https://www.twitter.com/akhwatelya/status/1378605172994142208
86,,madip,rahmatdidipu,https://www.twitter.com/rahmatdidipu,"ID: 1378606302537023488",0,6,2,no,"2021-04-04 07:12:10","@KemensetnegRI Ada yg jual followers, likes &amp; views? 😫😫","Twitter for iPhone",https://www.twitter.com/rahmatdidipu/status/1378606302537023488
87,,dreams11,gtaja22,https://www.twitter.com/gtaja22,"ID: 1378615641809113089",1,6,2,no,"2021-04-04 07:49:17","@ABisaapa @KemensetnegRI tapi tamunya di bayarin swab test sebelum dateng ke acara","Twitter for iPhone",https://www.twitter.com/gtaja22/status/1378615641809113089
88,,Rendy,mandalarendy,https://www.twitter.com/mandalarendy,"ID: 1378616939107344384",0,1,51,no,"2021-04-04 07:54:26","@wiryawanikhsan @KemensetnegRI https://t.co/ICXh71UveN","Twitter for iPhone",https://www.twitter.com/mandalarendy/status/1378616939107344384
89,,"NY: AND WHY",dan_kenapa,https://www.twitter.com/dan_kenapa,"ID: 1378648610716323842",2,1,62,no,"2021-04-04 10:00:17","@KemensetnegRI Saatnya.. https://t.co/iC2rwst6TZ","Twitter for Android",https://www.twitter.com/dan_kenapa/status/1378648610716323842
90,,"Calon Sugar Daddy",Risky_Febrianto,https://www.twitter.com/Risky_Febrianto,"ID: 1378649037440606208",11,0,66,no,"2021-04-04 10:01:59","@putra___petir @KemensetnegRI Twitter buat keras, kritis, obyektif.IG buat personal branding, fake, subyektif.","Twitter for Android",https://www.twitter.com/Risky_Febrianto/status/1378649037440606208
91,,MukaFuckBoy,PadahalSadBoy,https://www.twitter.com/PadahalSadBoy,"ID: 1378697622345539592",0,1,0,no,"2021-04-04 13:15:02","@RManukerti1 @KemensetnegRI Ke mun nikah ek ngundang pejabat nu mana atuh ? Wkwk","Twitter for Android",https://www.twitter.com/PadahalSadBoy/status/1378697622345539592
92,,jeje,jeeteveux,https://www.twitter.com/jeeteveux,"ID: 1378705998139953153",0,1,0,no,"2021-04-04 13:48:19","@vardefulla @KemensetnegRI aneh ga sih nied, apa ya mksdnya aku ga ngerti deh","Twitter for iPhone",https://www.twitter.com/jeeteveux/status/1378705998139953153
93,,@pratama_dayu,pratama_dayu,https://www.twitter.com/pratama_dayu,"ID: 1378907878120034304",0,0,0,no,"2021-04-05 03:10:31","@Ahmad93567331 @KemensetnegRI wkwkwk mentolo tak idek wajahe","Twitter Web App",https://www.twitter.com/pratama_dayu/status/1378907878120034304
94,,n,beautegenius,https://www.twitter.com/beautegenius,"ID: 1378936980231233537",0,0,0,no,"2021-04-05 05:06:10","@dewatmaka @KemensetnegRI Selama mengikuti prokes ga masalah, yg dibubarin di tempat saya itu yang ga memenuhi prokes, ga swab dulu.","Twitter for Android",https://www.twitter.com/beautegenius/status/1378936980231233537
95,,kiyani,urlovelylunar,https://www.twitter.com/urlovelylunar,"ID: 1378948857829105668",0,1,0,no,"2021-04-05 05:53:21","@SujarMUFC @KemensetnegRI ""ngundang pak presiden ga? kalo ga ngundang gaboleh.""","Twitter Web App",https://www.twitter.com/urlovelylunar/status/1378948857829105668
96,,Dan💚,reuangrawat,https://www.twitter.com/reuangrawat,"ID: 1378965117287624706",0,0,12,no,"2021-04-05 06:57:58","@FalNdaru @KemensetnegRI sorry nimbrung Kak. awalnya sih aku ga terlalu ambil pusing, bisa aja kan beliau datang bukan atas nama negara hanya ""seseorang yang diundang"". Tapi kalo sampai di-upload ke akun sekretariat negara, urgensinya apa?soal protokol, saya kembalikan ke kesadaran beliau","Twitter for Android",https://www.twitter.com/reuangrawat/status/1378965117287624706
97,,gojou,Dianridhoo1,https://www.twitter.com/Dianridhoo1,"ID: 1378997960676024320",0,0,0,no,"2021-04-05 09:08:29","@tempatpulang__ @KemensetnegRI terpantau siman aman","Twitter for iPhone",https://www.twitter.com/Dianridhoo1/status/1378997960676024320
98,,"Au For Au",AuForAu1,https://www.twitter.com/AuForAu1,"ID: 1379050020998012936",0,0,0,no,"2021-04-05 12:35:21","@dancowputiih @KemensetnegRI Serem bgr repnya ada yg gaib, sing ati ati yo mas, diserang buzzer","Twitter for Android",https://www.twitter.com/AuForAu1/status/1379050020998012936
99,,"Novita Sari",NovitaS08789871,https://www.twitter.com/NovitaS08789871,"ID: 1379539334336942080",0,0,1,no,"2021-04-06 20:59:42","@bread_selling @KemensetnegRI Bawa foto ini saja mas.... Buatin baliho skalian. Kan pimpinan harus adil.","Twitter for Android",https://www.twitter.com/NovitaS08789871/status/1379539334336942080
100,,Victory,DittaNisa,https://www.twitter.com/DittaNisa,"ID: 1380134608650469381",0,0,0,no,"2021-04-08 12:25:07","@Deden51910377 @KemensetnegRI beda keles.. ini pakai protokol kesehatan. FPI udh desek2an ga pakai masker, teriak2 lonte lagi","Twitter for Android",https://www.twitter.com/DittaNisa/status/1380134608650469381
